State,Date,people_vaccinated,total_distributed,share_doses_used,people_vaccinated_per100,Governor,Region,month0,day0,year0,est_population,dist_per_person,prev_day,daily_vaccinated
South Dakota,2021-03-05,198660,391440,0.778,22.46,R,M,3,5,2021,884505.7880676758,0.44255221987315013,193817,4843
South Dakota,2021-03-06,205900,399640,0.787,23.27,R,M,3,6,2021,884830.2535453374,0.45165725109276345,198660,7240
South Dakota,2021-03-07,211042,399640,0.808,23.86,R,M,3,7,2021,884501.257334451,0.45182524805488955,205900,5142
South Dakota,2021-03-08,213168,399640,0.816,24.1,R,M,3,8,2021,884514.5228215767,0.45181847181565715,211042,2126
South Dakota,2021-03-09,213680,411670,0.794,24.15,R,M,3,9,2021,884803.3126293996,0.46526724541370273,213168,512
South Dakota,2021-03-10,217047,424610,0.782,24.53,R,M,3,10,2021,884822.6661231145,0.4798814680691279,213680,3367
South Dakota,2021-03-11,221398,440745,0.77,25.03,R,M,3,11,2021,884530.5633240112,0.49828125592823785,217047,4351
South Dakota,2021-03-12,226056,449235,0.777,25.55,R,M,3,12,2021,884759.2954990215,0.5077482681282514,221398,4658
South Dakota,2021-03-13,232966,457035,0.789,26.33,R,M,3,13,2021,884793.0117736423,0.5165445408342848,226056,6910
Tennessee,2021-01-12,143735,485800,0.517,2.1,R,S,1,12,2021,6844523.809523809,0.07097644971649217,NA,143735
Tennessee,2021-01-13,150893,598000,0.443,2.21,R,S,1,13,2021,6827737.556561086,0.08758391708031518,143735,7158
Tennessee,2021-01-14,238943,656550,0.403,3.5,R,S,1,14,2021,6826942.857142857,0.09617042558267035,150893,88050
Tennessee,2021-01-15,264912,657550,0.461,3.88,R,S,1,15,2021,6827628.865979382,0.09630722655070363,238943,25969
Tennessee,2021-01-19,302260,657550,0.535,4.43,R,S,1,19,2021,6823024.830699774,0.09637221266459339,264912,37348
Tennessee,2021-01-20,305780,672825,0.533,4.48,R,S,1,20,2021,6825446.428571428,0.09857596965138335,302260,3520
Tennessee,2021-01-21,313154,723825,0.519,4.59,R,S,1,21,2021,6822527.233115468,0.10609338376645357,305780,7374
Tennessee,2021-01-22,324543,798450,0.503,4.75,R,S,1,22,2021,6832484.2105263155,0.11686086281324817,313154,11389
Tennessee,2021-01-23,335823,838825,0.506,4.92,R,S,1,23,2021,6825670.731707317,0.12289268453917689,324543,11280
Tennessee,2021-01-24,354407,838825,0.539,5.19,R,S,1,24,2021,6828651.2524084775,0.12283904522201876,335823,18584
Tennessee,2021-01-25,361767,838825,0.552,5.3,R,S,1,25,2021,6825792.452830189,0.12289049305215788,354407,7360
Tennessee,2021-01-26,365235,838925,0.558,5.35,R,S,1,26,2021,6826822.429906542,0.12288660040795651,361767,3468
Tennessee,2021-01-27,374108,886225,0.55,5.48,R,S,1,27,2021,6826788.3211678825,0.1298158018540101,365235,8873
Tennessee,2021-01-28,385682,939650,0.543,5.65,R,S,1,28,2021,6826230.088495575,0.13765284612712028,374108,11574
Tennessee,2021-01-29,400950,953600,0.572,5.87,R,S,1,29,2021,6830494.037478705,0.13960922808330217,385682,15268
Tennessee,2021-01-30,416716,998875,0.575,6.1,R,S,1,30,2021,6831409.836065575,0.1462179877902456,400950,15766
Tennessee,2021-01-31,438426,998875,0.61,6.42,R,S,1,31,2021,6829065.420560747,0.1462681843686278,416716,21710
Tennessee,2021-02-01,447977,998875,0.629,6.56,R,S,2,1,2021,6828917.68292683,0.14627134875227968,438426,9551
Tennessee,2021-02-02,450633,990975,0.638,6.6,R,S,2,2,2021,6827772.7272727275,0.14513883803449815,447977,2656
Tennessee,2021-02-03,463300,1043575,0.63,6.78,R,S,2,3,2021,6833333.333333333,0.15271829268292683,450633,12667
Tennessee,2021-02-04,477784,1090300,0.628,7,R,S,2,4,2021,6825485.714285715,0.15973954757798503,463300,14484
Tennessee,2021-02-05,500458,1108925,0.648,7.33,R,S,2,5,2021,6827530.695770805,0.16241962862018391,477784,22674
Tennessee,2021-02-06,521621,1156975,0.65,7.64,R,S,2,6,2021,6827500,0.16945807396558038,500458,21163
Tennessee,2021-02-07,543793,1156975,0.684,7.96,R,S,2,7,2021,6831570.351758794,0.1693571083114347,521621,22172
Tennessee,2021-02-08,554016,1156975,0.696,8.11,R,S,2,8,2021,6831270.036991369,0.16936455355079996,543793,10223
Tennessee,2021-02-09,558590,1157375,0.702,8.18,R,S,2,9,2021,6828728.606356968,0.16948616158542043,554016,4574
Tennessee,2021-02-10,577121,1225075,0.685,8.45,R,S,2,10,2021,6829834.319526628,0.17937111541600462,558590,18531
Tennessee,2021-02-11,595081,1295675,0.669,8.71,R,S,2,11,2021,6832158.438576348,0.18964358213419688,577121,17960
Tennessee,2021-02-12,618010,1331775,0.677,9.05,R,S,2,12,2021,6828839.779005525,0.19502214769987541,595081,22929
Tennessee,2021-02-13,634688,1357425,0.683,9.29,R,S,2,13,2021,6831948.33153929,0.19868783165901985,618010,16678
Tennessee,2021-02-14,659390,1361700,0.71,9.66,R,S,2,14,2021,6825983.436853002,0.1994877386675564,634688,24702
Tennessee,2021-02-16,675421,1385925,0.716,9.89,R,S,2,16,2021,6829332.659251769,0.20293710515367452,659390,16031
Tennessee,2021-02-17,680454,1404675,0.712,9.96,R,S,2,17,2021,6831867.469879517,0.2056063010872153,675421,5033
Tennessee,2021-02-18,691486,1410500,0.719,10.13,R,S,2,18,2021,6826120.434353406,0.20663274455303507,680454,11032
Tennessee,2021-02-19,740230,1466450,0.739,10.84,R,S,2,19,2021,6828690.036900369,0.21474836199559594,691486,48744
Tennessee,2021-02-20,748756,1477175,0.743,10.96,R,S,2,20,2021,6831715.328467153,0.21622314879613652,740230,8526
Tennessee,2021-02-21,757333,1478150,0.756,11.09,R,S,2,21,2021,6828972.046889089,0.2164527823295697,748756,8577
Tennessee,2021-02-22,763973,1478150,0.765,11.19,R,S,2,22,2021,6827283.288650582,0.21650632286743116,757333,6640
Tennessee,2021-02-23,767826,1562170,0.73,11.24,R,S,2,23,2021,6831192.170818505,0.22868189928447333,763973,3853
Tennessee,2021-02-24,784786,1774540,0.663,11.49,R,S,2,24,2021,6830165.361183638,0.25980922952244306,767826,16960
Tennessee,2021-02-25,802161,1787250,0.677,11.75,R,S,2,25,2021,6826902.127659574,0.26179516954825777,784786,17375
Tennessee,2021-02-26,829456,1877820,0.67,12.15,R,S,2,26,2021,6826798.353909465,0.2750659830057291,802161,27295
Tennessee,2021-02-27,853658,1965740,0.662,12.5,R,S,2,27,2021,6829264,0.287840680928428,829456,24202
Tennessee,2021-02-28,888096,1965740,0.692,13,R,S,2,28,2021,6831507.692307692,0.2877461445609484,853658,34438
Tennessee,2021-03-01,912983,1965740,0.709,13.37,R,S,3,1,2021,6828593.866866118,0.28786892855617247,888096,24887
Tennessee,2021-03-02,921398,1974990,0.712,13.49,R,S,3,2,2021,6830229.799851742,0.2891542536450047,912983,8415
Tennessee,2021-03-03,953568,2043160,0.712,13.96,R,S,3,3,2021,6830716.332378224,0.29911357763683344,921398,32170
Tennessee,2021-03-04,975937,2147660,0.695,14.29,R,S,3,4,2021,6829510.146955914,0.31446764903882113,953568,22369
Tennessee,2021-03-05,1001098,2256060,0.683,14.66,R,S,3,5,2021,6828772.169167804,0.33037564354338933,975937,25161
Tennessee,2021-03-06,1026523,2305870,0.686,15.03,R,S,3,6,2021,6829827.012641384,0.33761762863569544,1001098,25425
Tennessee,2021-03-07,1053348,2305870,0.709,15.42,R,S,3,7,2021,6831050.583657588,0.3375571549003748,1026523,26825
Tennessee,2021-03-08,1058354,2319910,0.715,15.5,R,S,3,8,2021,6828090.322580645,0.3397597117788566,1053348,5006
Tennessee,2021-03-09,1064302,2344940,0.711,15.58,R,S,3,9,2021,6831206.675224647,0.3432687827327206,1058354,5948
Tennessee,2021-03-10,1091669,2439940,0.701,15.99,R,S,3,10,2021,6827198.248905566,0.3573852568864738,1064302,27367
Tennessee,2021-03-11,1123145,2568860,0.684,16.45,R,S,3,11,2021,6827629.179331307,0.3762448036540251,1091669,31476
Tennessee,2021-03-12,1161962,2668520,0.679,17.01,R,S,3,12,2021,6831052.322163433,0.39064552197059804,1123145,38817
Tennessee,2021-03-13,1201964,2718400,0.686,17.6,R,S,3,13,2021,6829340.909090908,0.39804719608906763,1161962,40002
Texas,2021-01-12,809148,1949125,0.468,2.79,R,S,1,12,2021,29001720.430107526,0.06720721981639947,NA,809148
Texas,2021-01-13,861072,1984225,0.493,2.97,R,S,1,13,2021,28992323.23232323,0.0684396688081833,809148,51924
Texas,2021-01-14,917387,2105600,0.496,3.16,R,S,1,14,2021,29031234.17721519,0.07252878011133797,861072,56315
Texas,2021-01-15,1003412,2105600,0.551,3.46,R,S,1,15,2021,29000346.82080925,0.07260602823167353,917387,86025
Texas,2021-01-19,1222952,2105600,0.667,4.22,R,S,1,19,2021,28979905.213270143,0.07265724247558367,1003412,219540
Texas,2021-01-20,1282998,2551125,0.577,4.42,R,S,1,20,2021,29027104.07239819,0.08788768571735887,1222952,60046
Texas,2021-01-21,1337706,2754800,0.561,4.61,R,S,1,21,2021,29017483.73101952,0.09493586782147947,1282998,54708
Texas,2021-01-22,1412767,2884425,0.57,4.87,R,S,1,22,2021,29009589.32238193,0.09943005286788267,1337706,75061
Texas,2021-01-23,1474571,3070825,0.563,5.09,R,S,1,23,2021,28969960.707269154,0.10600031636319987,1412767,61804
Texas,2021-01-24,1502751,3070825,0.574,5.18,R,S,1,24,2021,29010637.065637067,0.10585169133143148,1474571,28180
Texas,2021-01-25,1532381,3070825,0.587,5.28,R,S,1,25,2021,29022367.424242422,0.10580890783688914,1502751,29630
Texas,2021-01-26,1614648,3342350,0.574,5.57,R,S,1,26,2021,28988294.434470374,0.11529998798499735,1532381,82267
Texas,2021-01-27,1648575,3505450,0.563,5.69,R,S,1,27,2021,28973198.594024602,0.12098940296923101,1614648,33927
Texas,2021-01-28,1731725,3513450,0.6,5.97,R,S,1,28,2021,29007118.9279732,0.12112371479305317,1648575,83150
Texas,2021-01-29,1804291,3659550,0.607,6.22,R,S,1,29,2021,29007893.890675243,0.1261570389698779,1731725,72566
Texas,2021-01-30,1886813,3659550,0.64,6.51,R,S,1,30,2021,28983302.61136713,0.12626407863418368,1804291,82522
Texas,2021-01-31,1928227,3659550,0.658,6.65,R,S,1,31,2021,28995894.736842103,0.12620924559193497,1886813,41414
Texas,2021-02-01,1991555,3659550,0.682,6.87,R,S,2,1,2021,28989155.7496361,0.12623858492484516,1928227,63328
Texas,2021-02-02,1991555,4092150,0.61,6.87,R,S,2,2,2021,28989155.7496361,0.1411614065391114,1991555,0
Texas,2021-02-03,2086493,4214900,0.629,7.2,R,S,2,3,2021,28979069.444444444,0.14544635424130348,1991555,94938
Texas,2021-02-04,2181310,4232675,0.663,7.52,R,S,2,4,2021,29006781.91489362,0.1459201855765572,2086493,94817
Texas,2021-02-05,2257870,4244375,0.691,7.79,R,S,2,5,2021,28984210.52631579,0.14643748865080805,2181310,76560
Texas,2021-02-06,2371311,4402275,0.706,8.18,R,S,2,6,2021,28989132.029339854,0.1518594967087826,2257870,113441
Texas,2021-02-07,2464468,4402275,0.737,8.5,R,S,2,7,2021,28993741.17647059,0.15183535554123648,2371311,93157
Texas,2021-02-08,2512804,4402275,0.755,8.67,R,S,2,8,2021,28982745.098039217,0.15189296200579114,2464468,48336
Texas,2021-02-09,2589885,4594050,0.748,8.93,R,S,2,9,2021,29002071.668533035,0.15840420134484737,2512804,77081
Texas,2021-02-10,2672352,5010525,0.712,9.22,R,S,2,10,2021,28984295.010845985,0.17287034230520532,2589885,82467
Texas,2021-02-11,2745305,5091325,0.728,9.47,R,S,2,11,2021,28989493.13621964,0.17562656152959327,2672352,72953
Texas,2021-02-12,2834361,5095175,0.76,9.78,R,S,2,12,2021,28981196.31901841,0.1758096851459641,2745305,89056
Texas,2021-02-13,2901250,5098825,0.786,10.01,R,S,2,13,2021,28983516.483516484,0.17592154502369667,2834361,66889
Texas,2021-02-14,2970596,5099325,0.811,10.24,R,S,2,14,2021,29009726.5625,0.17577983677349596,2901250,69346
Texas,2021-02-16,3037786,5112975,0.832,10.48,R,S,2,16,2021,28986507.633587785,0.17639154963516193,2970596,67190
Texas,2021-02-17,3059756,5113175,0.843,10.55,R,S,2,17,2021,29002426.540284358,0.17630162748271433,3037786,21970
Texas,2021-02-18,3071010,5258675,0.824,10.59,R,S,2,18,2021,28999150.14164306,0.18133893491066458,3059756,11254
Texas,2021-02-19,3205884,5520100,0.823,11.06,R,S,2,19,2021,28986292.947558768,0.1904382878482191,3071010,134874
Texas,2021-02-20,3241776,5602100,0.824,11.18,R,S,2,20,2021,28996207.513416816,0.19320112802365125,3205884,35892
Texas,2021-02-21,3267255,5652800,0.827,11.27,R,S,2,21,2021,28990727.59538598,0.19498648253656356,3241776,25479
Texas,2021-02-22,3278912,5652800,0.833,11.31,R,S,2,22,2021,28991264.36781609,0.19498287236741946,3267255,11657
Texas,2021-02-23,3309933,6151450,0.78,11.42,R,S,2,23,2021,28983651.488616463,0.21223861328915117,3278912,31021
Texas,2021-02-24,3362877,7191395,0.685,11.6,R,S,2,24,2021,28990318.96551724,0.248061948147375,3309933,52944
Texas,2021-02-25,3432978,7380615,0.692,11.84,R,S,2,25,2021,28994746.621621624,0.25455007751287656,3362877,70101
Texas,2021-02-26,3511724,7419305,0.711,12.11,R,S,2,26,2021,28998546.655656483,0.25585092549983995,3432978,78746
Texas,2021-02-27,3581903,7615175,0.708,12.35,R,S,2,27,2021,29003263.157894738,0.2625626971193804,3511724,70179
Texas,2021-02-28,3674676,7615175,0.731,12.67,R,S,2,28,2021,29002967.640094712,0.2625653724301136,3581903,92773
Texas,2021-03-01,3679952,7615175,0.732,12.69,R,S,3,1,2021,28998833.727344368,0.2626028022919864,3674676,5276
Texas,2021-03-02,3883032,8234755,0.723,13.39,R,S,3,2,2021,28999492.15832711,0.2839620416468368,3679952,203080
Texas,2021-03-03,4001348,8709955,0.711,13.8,R,S,3,3,2021,28995275.36231884,0.300392215323436,3883032,118316
Texas,2021-03-04,4110436,8839175,0.722,14.18,R,S,3,4,2021,28987559.943582512,0.30492994295495657,4001348,109088
Texas,2021-03-05,4257785,9164325,0.719,14.68,R,S,3,5,2021,29003985.01362398,0.31596778841580775,4110436,147349
Texas,2021-03-06,4410894,9250505,0.738,15.21,R,S,3,6,2021,28999960.552268244,0.31898336493690393,4257785,153109
Texas,2021-03-07,4482702,9250505,0.75,15.46,R,S,3,7,2021,28995485.1228978,0.31903259975791387,4410894,71808
Texas,2021-03-08,4406573,9250505,0.764,15.2,R,S,3,8,2021,28990611.842105266,0.31908622868610137,4482702,-76129
Texas,2021-03-09,4574899,9694925,0.753,15.78,R,S,3,9,2021,28991755.386565275,0.33440282834659296,4406573,168326
Texas,2021-03-10,4740604,10509965,0.716,16.35,R,S,3,10,2021,28994519.87767584,0.36248108416142755,4574899,165705
Texas,2021-03-11,4893813,10660615,0.725,16.88,R,S,3,11,2021,28991783.175355453,0.367711600749763,4740604,153209
Texas,2021-03-12,5100346,10885765,0.735,17.59,R,S,3,12,2021,28995713.473564524,0.3754266991886433,4893813,206533
Texas,2021-03-13,5293079,10967665,0.753,18.25,R,S,3,13,2021,29003172.602739725,0.37815397474702345,5100346,192733
Utah,2021-01-12,90613,256275,0.372,2.83,R,W,1,12,2021,3201872.7915194347,0.08003909483186739,NA,90613
Utah,2021-01-13,98010,266025,0.391,3.06,R,W,1,13,2021,3202941.176470588,0.0830564738292011,90613,7397
Utah,2021-01-14,103833,267975,0.431,3.24,R,W,1,14,2021,3204722.222222222,0.08361879171361707,98010,5823
Utah,2021-01-15,114504,268175,0.478,3.57,R,W,1,15,2021,3207394.9579831935,0.08361146772165164,103833,10671
Utah,2021-01-19,144056,268175,0.609,4.49,R,W,1,19,2021,3208374.16481069,0.08358594921419449,114504,29552
Utah,2021-01-20,159814,319700,0.569,4.98,R,W,1,20,2021,3209116.4658634537,0.09962243608194526,144056,15758
Utah,2021-01-21,166334,337825,0.561,5.19,R,W,1,21,2021,3204894.0269749514,0.1054091015667272,159814,6520
Utah,2021-01-22,175364,341725,0.593,5.47,R,W,1,22,2021,3205923.2175502745,0.1065917605665929,166334,9030
Utah,2021-01-23,175364,341725,0.593,5.47,R,W,1,23,2021,3205923.2175502745,0.1065917605665929,175364,0
Utah,2021-01-24,175364,341725,0.593,5.47,R,W,1,24,2021,3205923.2175502745,0.1065917605665929,175364,0
Utah,2021-01-25,195221,341725,0.67,6.09,R,W,1,25,2021,3205599.34318555,0.1066025299532325,175364,19857
Utah,2021-01-26,196507,374850,0.615,6.13,R,W,1,26,2021,3205660.6851549754,0.11693377335158545,195221,1286
Utah,2021-01-27,201134,394250,0.608,6.27,R,W,1,27,2021,3207878.787878788,0.12290052900056678,196507,4627
Utah,2021-01-28,201134,399425,0.6,6.27,R,W,1,28,2021,3207878.787878788,0.12451374456829774,201134,0
Utah,2021-01-29,219468,401375,0.675,6.85,R,W,1,29,2021,3203912.408759124,0.12527652095066252,201134,18334
Utah,2021-01-30,227616,401375,0.714,7.1,R,W,1,30,2021,3205859.154929578,0.12520044724448193,219468,8148
Utah,2021-01-31,227616,401375,0.714,7.1,R,W,1,31,2021,3205859.154929578,0.12520044724448193,227616,0
Utah,2021-02-01,244613,401375,0.805,7.63,R,W,2,1,2021,3205937.0904325033,0.125197403653935,227616,16997
Utah,2021-02-02,245534,427225,0.76,7.66,R,W,2,2,2021,3205404.6997389034,0.13328270219195712,244613,921
Utah,2021-02-03,245534,471575,0.688,7.66,R,W,2,3,2021,3205404.6997389034,0.14711870861062012,245534,0
Utah,2021-02-04,258569,492450,0.718,8.07,R,W,2,4,2021,3204076.8277571253,0.15369481647065192,245534,13035
Utah,2021-02-05,271345,493425,0.763,8.46,R,W,2,5,2021,3207387.7068557916,0.15384014815087804,258569,12776
Utah,2021-02-06,284458,493525,0.811,8.87,R,W,2,6,2021,3206967.3055242393,0.1538914971630258,271345,13113
Utah,2021-02-07,284458,493525,0.811,8.87,R,W,2,7,2021,3206967.3055242393,0.1538914971630258,284458,0
Utah,2021-02-08,304991,493525,1.027,9.51,R,W,2,8,2021,3207055.730809674,0.1538872540501195,284458,20533
Utah,2021-02-09,307059,531875,0.959,9.58,R,W,2,9,2021,3205208.768267223,0.16594082896120943,304991,2068
Utah,2021-02-10,307059,554050,0.921,9.58,R,W,2,10,2021,3205208.768267223,0.17285925506173083,307059,0
Utah,2021-02-11,307059,579600,0.88,9.58,R,W,2,11,2021,3205208.768267223,0.18083065469502604,307059,0
Utah,2021-02-12,307059,579700,0.88,9.58,R,W,2,12,2021,3205208.768267223,0.18086185391081194,307059,0
Utah,2021-02-13,307059,579700,0.88,9.58,R,W,2,13,2021,3205208.768267223,0.18086185391081194,307059,0
Utah,2021-02-14,307059,579700,0.88,9.58,R,W,2,14,2021,3205208.768267223,0.18086185391081194,307059,0
Utah,2021-02-16,314844,604675,0.881,9.82,R,W,2,16,2021,3206150.712830957,0.18859843287469352,307059,7785
Utah,2021-02-17,314844,605650,0.879,9.82,R,W,2,17,2021,3206150.712830957,0.1889025358590286,314844,0
Utah,2021-02-18,322861,618325,0.892,10.07,R,W,2,18,2021,3206166.8321747766,0.1928549050520193,314844,8017
Utah,2021-02-19,343017,657150,0.89,10.7,R,W,2,19,2021,3205766.3551401873,0.2049899859190652,322861,20156
Utah,2021-02-20,356046,658750,0.926,11.11,R,W,2,20,2021,3204734.4734473447,0.20555525128775495,343017,13029
Utah,2021-02-21,356371,658750,0.927,11.12,R,W,2,21,2021,3204775.1798561155,0.20555264036635976,356046,325
Utah,2021-02-22,356543,658750,0.927,11.12,R,W,2,22,2021,3206321.9424460432,0.20545347966444438,356371,172
Utah,2021-02-23,356619,723510,0.845,11.12,R,W,2,23,2021,3207005.3956834534,0.22560298806289064,356543,76
Utah,2021-02-24,364163,759020,0.829,11.36,R,W,2,24,2021,3205660.211267606,0.2367749386950349,356619,7544
Utah,2021-02-25,378311,787680,0.84,11.8,R,W,2,25,2021,3206025.4237288134,0.24568738418919883,364163,14148
Utah,2021-02-26,378573,816550,0.811,11.81,R,W,2,26,2021,3205529.2125317524,0.25473172941546285,378311,262
Utah,2021-02-27,391753,820950,0.838,12.22,R,W,2,27,2021,3205834.697217676,0.25607995344005025,378573,13180
Utah,2021-02-28,391955,820950,0.839,12.23,R,W,2,28,2021,3204865.0858544563,0.25615742878646786,391753,202
Utah,2021-03-01,391956,820950,0.839,12.23,R,W,3,1,2021,3204873.262469338,0.2561567752502832,391955,1
Utah,2021-03-02,406549,879350,0.821,12.68,R,W,3,2,2021,3206222.3974763406,0.2742635697050048,391956,14593
Utah,2021-03-03,423021,911620,0.818,13.19,R,W,3,3,2021,3207134.192570129,0.2842475385382759,406549,16472
Utah,2021-03-04,423205,953380,0.783,13.2,R,W,3,4,2021,3206098.484848485,0.2973645396439078,423021,184
Utah,2021-03-05,457545,990800,0.804,14.27,R,W,3,5,2021,3206341.976173791,0.3090125779977926,423205,34340
Utah,2021-03-06,483717,993140,0.838,15.09,R,W,3,6,2021,3205546.7196819084,0.30981922487735597,457545,26172
Utah,2021-03-07,483961,993140,0.839,15.1,R,W,3,7,2021,3205039.735099338,0.30986823318407886,483717,244
Utah,2021-03-08,483105,993140,0.839,15.07,R,W,3,8,2021,3205739.880557399,0.30980055681477114,483961,-856
Utah,2021-03-09,512666,1054260,0.835,15.99,R,W,3,9,2021,3206166.353971232,0.32882261355346365,483105,29561
Utah,2021-03-10,529210,1091460,0.827,16.51,R,W,3,10,2021,3205390.6723198057,0.3405076359101302,512666,16544
Utah,2021-03-11,529682,1134110,0.797,16.52,R,W,3,11,2021,3206307.506053269,0.353712174474496,529210,472
Utah,2021-03-12,562291,1140260,0.829,17.54,R,W,3,12,2021,3205763.968072976,0.35569056591693626,529682,32609
Utah,2021-03-13,587893,1144940,0.854,18.34,R,W,3,13,2021,3205523.4460196295,0.3571772346328328,562291,25602
Vermont,2021-01-12,NA,64925,0.397,NA,R,N,1,12,2021,NA,NA,NA,NA
Vermont,2021-01-13,NA,69800,0.424,NA,R,N,1,13,2021,NA,NA,NA,NA
Vermont,2021-01-14,26603,69800,0.424,4.26,R,N,1,14,2021,624483.5680751174,0.11177235650114647,NA,26603
Vermont,2021-01-15,28355,74000,0.439,4.54,R,N,1,15,2021,624559.4713656388,0.11848351260800564,26603,1752
Vermont,2021-01-19,34427,74000,0.548,5.52,R,N,1,19,2021,623677.5362318842,0.11865105876201816,28355,6072
Vermont,2021-01-20,34607,75950,0.537,5.55,R,N,1,20,2021,623549.5495495496,0.12180266998006183,34427,180
Vermont,2021-01-21,36233,78875,0.543,5.81,R,N,1,21,2021,623631.669535284,0.12647689951149504,34607,1626
Vermont,2021-01-22,38432,84825,0.548,6.16,R,N,1,22,2021,623896.1038961039,0.13596013738551208,36233,2199
Vermont,2021-01-23,40484,90000,0.549,6.49,R,N,1,23,2021,623790.4468412943,0.14427922142080823,38432,2052
Vermont,2021-01-24,41950,90000,0.576,6.72,R,N,1,24,2021,624255.9523809524,0.1441716328963051,40484,1466
Vermont,2021-01-25,43356,90000,0.596,6.95,R,N,1,25,2021,623827.3381294964,0.14427068917796845,41950,1406
Vermont,2021-01-26,43994,92925,0.586,7.05,R,N,1,26,2021,624028.3687943262,0.14891149929535846,43356,638
Vermont,2021-01-27,44498,96825,0.572,7.13,R,N,1,27,2021,624095.3716690042,0.15514455705874422,43994,504
Vermont,2021-01-28,46376,98775,0.596,7.43,R,N,1,28,2021,624172.2745625841,0.15824957952389168,44498,1878
Vermont,2021-01-29,47485,99750,0.619,7.61,R,N,1,29,2021,623981.6031537451,0.15986048225755503,46376,1109
Vermont,2021-01-30,48473,99750,0.639,7.77,R,N,1,30,2021,623848.1338481338,0.1598946836383141,47485,988
Vermont,2021-01-31,50571,99750,0.673,8.1,R,N,1,31,2021,624333.3333333334,0.15977042178323544,48473,2098
Vermont,2021-02-01,53967,99750,0.726,8.65,R,N,2,1,2021,623895.9537572254,0.15988242815053644,50571,3396
Vermont,2021-02-02,54994,109825,0.674,8.81,R,N,2,2,2021,624222.4744608399,0.17593887515001638,53967,1027
Vermont,2021-02-03,55357,113625,0.658,8.87,R,N,2,3,2021,624092.4464487035,0.18206437306934983,54994,363
Vermont,2021-02-04,56221,116075,0.665,9.01,R,N,2,4,2021,623984.461709212,0.1860222603653439,55357,864
Vermont,2021-02-05,57432,116075,0.69,9.2,R,N,2,5,2021,624260.8695652174,0.1859398941356735,56221,1211
Vermont,2021-02-06,58637,116075,0.715,9.4,R,N,2,6,2021,623797.8723404255,0.18607790303050975,57432,1205
Vermont,2021-02-07,60863,116075,0.751,9.75,R,N,2,7,2021,624235.8974358974,0.1859473325337233,58637,2226
Vermont,2021-02-08,63024,116075,0.778,10.1,R,N,2,8,2021,624000,0.1860176282051282,60863,2161
Vermont,2021-02-09,64864,129875,0.716,10.4,R,N,2,9,2021,623692.3076923076,0.20823569314257526,63024,1840
Vermont,2021-02-10,65577,134075,0.7,10.51,R,N,2,10,2021,623948.6203615604,0.2148814752123458,64864,713
Vermont,2021-02-11,67024,137925,0.703,10.74,R,N,2,11,2021,624059.5903165735,0.22101254774409168,65577,1447
Vermont,2021-02-12,68654,138025,0.725,11,R,N,2,12,2021,624127.2727272727,0.22114880414833804,67024,1630
Vermont,2021-02-13,70351,138025,0.744,11.27,R,N,2,13,2021,624232.4755989353,0.22111153359582664,68654,1697
Vermont,2021-02-14,73105,138025,0.774,11.72,R,N,2,14,2021,623762.7986348122,0.22127802475890843,70351,2754
Vermont,2021-02-16,78022,147425,0.78,12.5,R,N,2,16,2021,624176,0.23619139473481837,73105,4917
Vermont,2021-02-17,78816,150375,0.771,12.63,R,N,2,17,2021,624038.0047505938,0.24097090057856274,78022,794
Vermont,2021-02-18,79606,151350,0.781,12.76,R,N,2,18,2021,623871.473354232,0.2425980453734643,78816,790
Vermont,2021-02-19,86590,159650,0.799,13.88,R,N,2,19,2021,623847.2622478385,0.2559119990761058,79606,6984
Vermont,2021-02-20,88826,159650,0.828,14.24,R,N,2,20,2021,623778.0898876404,0.2559403778173058,86590,2236
Vermont,2021-02-21,91923,163550,0.839,14.73,R,N,2,21,2021,624052.9531568228,0.2620771188929865,88826,3097
Vermont,2021-02-22,94486,163550,0.865,15.14,R,N,2,22,2021,624081.9022457068,0.2620649620049531,91923,2563
Vermont,2021-02-23,96215,178620,0.807,15.42,R,N,2,23,2021,623962.3865110247,0.2862672556254222,94486,1729
Vermont,2021-02-24,97004,194760,0.744,15.55,R,N,2,24,2021,623819.9356913182,0.3122054760628428,96215,789
Vermont,2021-02-25,98510,205810,0.718,15.79,R,N,2,25,2021,623875.8708043066,0.32988934118363616,97004,1506
Vermont,2021-02-26,101037,206910,0.732,16.19,R,N,2,26,2021,624070.413835701,0.3315491255678613,98510,2527
Vermont,2021-02-27,103980,206910,0.758,16.66,R,N,2,27,2021,624129.6518607443,0.33151765724177723,101037,2943
Vermont,2021-02-28,107089,206910,0.786,17.16,R,N,2,28,2021,624061.7715617715,0.33155371700174624,103980,3109
Vermont,2021-03-01,109761,206910,0.812,17.59,R,N,3,1,2021,623996.5889710062,0.331588351053653,107089,2672
Vermont,2021-03-02,111761,227350,0.755,17.91,R,N,3,2,2021,624014.5170295924,0.3643344726693569,109761,2000
Vermont,2021-03-03,112844,230850,0.75,18.08,R,N,3,3,2021,624137.168141593,0.3698706178441033,111761,1083
Vermont,2021-03-04,114447,246000,0.714,18.34,R,N,3,4,2021,624029.4438386041,0.3942121680778002,112844,1603
Vermont,2021-03-05,117433,253300,0.709,18.82,R,N,3,5,2021,623979.8087141339,0.405942622601824,114447,2986
Vermont,2021-03-06,120844,261100,0.706,19.37,R,N,3,6,2021,623871.9669592152,0.4185153586442025,117433,3411
